Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,68233;0,03564;0,68239;0,02520;0,68289;0,04361;0,68185;0,05039;
0,68237;0,03564;0,68243;0,02520;0,68293;0,04361;0,68188;0,05039;
0,68240;0,03564;0,68247;0,02520;0,68296;0,04361;0,68192;0,05039;
0,68244;0,03564;0,68252;0,02520;0,68301;0,04361;0,68197;0,05039;
0,68250;0,03564;0,68257;0,02520;0,68306;0,04361;0,68202;0,05039;
0,68255;0,03564;0,68261;0,02520;0,68310;0,04361;0,68207;0,05039;
0,68259;0,03564;0,68263;0,02520;0,68312;0,04361;0,68210;0,05039;
0,68261;0,03564;0,68265;0,02520;0,68314;0,04361;0,68213;0,05039;
0,68263;0,03564;0,68266;0,02520;0,68315;0,04361;0,68214;0,05039;
0,68263;0,03564;0,68267;0,02520;0,68316;0,04361;0,68215;0,05039;
0,68265;0,03564;0,68269;0,02520;0,68318;0,04361;0,68216;0,05039;
0,68267;0,03564;0,68271;0,02520;0,68320;0,04361;0,68218;0,05039;
0,68269;0,03564;0,68273;0,02520;0,68322;0,04361;0,68220;0,05039;
0,68271;0,03564;0,68272;0,02520;0,68324;0,04361;0,68218;0,05039;
0,68270;0,03564;0,68271;0,02520;0,68322;0,04361;0,68217;0,05039;
0,68269;0,03564;0,68271;0,02520;0,68321;0,04361;0,68216;0,05039;
0,68269;0,03564;0,68270;0,02520;0,68321;0,04361;0,68215;0,05039;
0,68268;0,03564;0,68269;0,02520;0,68320;0,04361;0,68214;0,05039;
0,68267;0,03564;0,68268;0,02520;0,68320;0,04361;0,68212;0,05039;
0,68266;0,03564;0,68265;0,02520;0,68317;0,04361;0,68209;0,05039;
0,68263;0,03564;0,68264;0,02520;0,68315;0,04361;0,68207;0,05039;
0,68262;0,03564;0,68263;0,02520;0,68315;0,04361;0,68206;0,05039;
0,68261;0,03564;0,68262;0,02520;0,68315;0,04361;0,68206;0,05039;
0,68261;0,03564;0,68262;0,02520;0,68314;0,04361;0,68204;0,05039;
0,68260;0,03564;0,68262;0,02520;0,68314;0,04361;0,68203;0,05039;
0,68260;0,03564;0,68261;0,02520;0,68314;0,04361;0,68202;0,05039;
0,68259;0,03564;0,68260;0,02520;0,68313;0,04361;0,68200;0,05039;
0,68258;0,03564;0,68255;0,02520;0,68309;0,04361;0,68198;0,05039;
0,68253;0,03564;0,68248;0,02520;0,68302;0,04361;0,68193;0,05039;
0,68246;0,03564;0,68242;0,02520;0,68295;0,04361;0,68186;0,05039;
0,68240;0,03564;0,68234;0,02520;0,68288;0,04361;0,68179;0,05039;
0,68232;0,03564;0,68225;0,02520;0,68280;0,04361;0,68171;0,05039;
0,68223;0,03564;0,68218;0,02520;0,68272;0,04361;0,68163;0,05039;
0,68216;0,03564;0,68210;0,02520;0,68264;0,04361;0,68156;0,05039;
0,68208;0,03564;0,68202;0,02520;0,68256;0,04361;0,68147;0,05039;
0,68200;0,03564;0,68194;0,02520;0,68248;0,04361;0,68140;0,05039;
0,68193;0,03564;0,68188;0,02520;0,68242;0,04361;0,68134;0,05039;
0,68186;0,03564;0,68181;0,02520;0,68235;0,04361;0,68127;0,05039;
0,68180;0,03564;0,68174;0,02520;0,68228;0,04361;0,68121;0,05039;
0,68172;0,03564;0,68168;0,02520;0,68222;0,04361;0,68115;0,05039;
0,68167;0,03564;0,68162;0,02520;0,68215;0,04361;0,68109;0,05039;
0,68160;0,03564;0,68154;0,02520;0,68208;0,04361;0,68102;0,05039;
0,68152;0,03564;0,68146;0,02520;0,68201;0,04361;0,68094;0,05039;
0,68145;0,03564;0,68140;0,02520;0,68194;0,04361;0,68087;0,05039;
0,68139;0,03564;0,68134;0,02520;0,68188;0,04361;0,68080;0,05039;
0,68133;0,03564;0,68126;0,02520;0,68181;0,04361;0,68074;0,05039;
0,68125;0,03564;0,68118;0,02520;0,68173;0,04361;0,68066;0,05039;
0,68116;0,03564;0,68110;0,02520;0,68165;0,04361;0,68057;0,05039;
0,68108;0,03564;0,68102;0,02520;0,68158;0,04361;0,68049;0,05039;
0,68101;0,03564;0,68094;0,02520;0,68150;0,04361;0,68041;0,05039;
0,68092;0,03564;0,68086;0,02520;0,68141;0,04361;0,68032;0,05039;
