Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,63454;0,00194;0,63453;0,00137;0,63457;0,00237;0,63450;0,00274;
0,63453;0,00194;0,63450;0,00137;0,63455;0,00237;0,63447;0,00274;
0,63450;0,00194;0,63448;0,00137;0,63453;0,00237;0,63445;0,00274;
0,63448;0,00194;0,63446;0,00137;0,63451;0,00237;0,63443;0,00274;
0,63446;0,00194;0,63445;0,00137;0,63449;0,00237;0,63442;0,00274;
0,63445;0,00194;0,63444;0,00137;0,63448;0,00237;0,63441;0,00274;
0,63444;0,00194;0,63444;0,00137;0,63447;0,00237;0,63440;0,00274;
0,63444;0,00194;0,63444;0,00137;0,63447;0,00237;0,63440;0,00274;
0,63444;0,00194;0,63443;0,00137;0,63446;0,00237;0,63440;0,00274;
0,63443;0,00194;0,63444;0,00137;0,63447;0,00237;0,63440;0,00274;
0,63444;0,00194;0,63444;0,00137;0,63447;0,00237;0,63441;0,00274;
0,63444;0,00194;0,63444;0,00137;0,63447;0,00237;0,63441;0,00274;
0,63444;0,00194;0,63444;0,00137;0,63447;0,00237;0,63441;0,00274;
0,63444;0,00194;0,63444;0,00137;0,63447;0,00237;0,63442;0,00274;
0,63444;0,00194;0,63443;0,00137;0,63447;0,00237;0,63440;0,00274;
0,63443;0,00194;0,63441;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63441;0,00194;0,63441;0,00137;0,63444;0,00237;0,63438;0,00274;
0,63441;0,00194;0,63440;0,00137;0,63443;0,00237;0,63437;0,00274;
0,63440;0,00194;0,63440;0,00137;0,63443;0,00237;0,63436;0,00274;
0,63440;0,00194;0,63441;0,00137;0,63444;0,00237;0,63437;0,00274;
0,63441;0,00194;0,63440;0,00137;0,63444;0,00237;0,63437;0,00274;
0,63440;0,00194;0,63440;0,00137;0,63444;0,00237;0,63437;0,00274;
0,63440;0,00194;0,63441;0,00137;0,63444;0,00237;0,63437;0,00274;
0,63441;0,00194;0,63442;0,00137;0,63445;0,00237;0,63438;0,00274;
0,63442;0,00194;0,63442;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63442;0,00194;0,63442;0,00137;0,63445;0,00237;0,63439;0,00274;
0,63442;0,00194;0,63443;0,00137;0,63446;0,00237;0,63439;0,00274;
0,63443;0,00194;0,63444;0,00137;0,63447;0,00237;0,63440;0,00274;
0,63444;0,00194;0,63443;0,00137;0,63448;0,00237;0,63440;0,00274;
0,63443;0,00194;0,63442;0,00137;0,63448;0,00237;0,63438;0,00274;
0,63441;0,00194;0,63439;0,00137;0,63446;0,00237;0,63436;0,00274;
0,63439;0,00194;0,63437;0,00137;0,63444;0,00237;0,63434;0,00274;
0,63437;0,00194;0,63434;0,00137;0,63442;0,00237;0,63432;0,00274;
0,63434;0,00194;0,63431;0,00137;0,63439;0,00237;0,63428;0,00274;
0,63431;0,00194;0,63429;0,00137;0,63437;0,00237;0,63425;0,00274;
0,63429;0,00194;0,63426;0,00137;0,63434;0,00237;0,63422;0,00274;
0,63426;0,00194;0,63424;0,00137;0,63431;0,00237;0,63419;0,00274;
0,63424;0,00194;0,63421;0,00137;0,63429;0,00237;0,63417;0,00274;
0,63421;0,00194;0,63420;0,00137;0,63428;0,00237;0,63414;0,00274;
0,63420;0,00194;0,63419;0,00137;0,63427;0,00237;0,63414;0,00274;
0,63419;0,00194;0,63419;0,00137;0,63426;0,00237;0,63413;0,00274;
0,63419;0,00194;0,63418;0,00137;0,63425;0,00237;0,63413;0,00274;
0,63418;0,00194;0,63418;0,00137;0,63425;0,00237;0,63413;0,00274;
0,63418;0,00194;0,63416;0,00137;0,63424;0,00237;0,63411;0,00274;
0,63416;0,00194;0,63416;0,00137;0,63423;0,00237;0,63410;0,00274;
0,63416;0,00194;0,63416;0,00137;0,63423;0,00237;0,63410;0,00274;
0,63416;0,00194;0,63416;0,00137;0,63423;0,00237;0,63410;0,00274;
0,63417;0,00194;0,63418;0,00137;0,63424;0,00237;0,63411;0,00274;
0,63418;0,00194;0,63419;0,00137;0,63425;0,00237;0,63413;0,00274;
0,63419;0,00194;0,63420;0,00137;0,63426;0,00237;0,63414;0,00274;
0,63420;0,00194;0,63421;0,00137;0,63426;0,00237;0,63415;0,00274;
0,63421;0,00194;0,63421;0,00137;0,63427;0,00237;0,63416;0,00274;
0,63421;0,00194;0,63421;0,00137;0,63428;0,00237;0,63416;0,00274;
0,63422;0,00194;0,63421;0,00137;0,63427;0,00237;0,63416;0,00274;
0,63421;0,00194;0,63420;0,00137;0,63426;0,00237;0,63416;0,00274;
0,63420;0,00194;0,63420;0,00137;0,63426;0,00237;0,63415;0,00274;
0,63420;0,00194;0,63421;0,00137;0,63426;0,00237;0,63416;0,00274;
0,63421;0,00194;0,63420;0,00137;0,63426;0,00237;0,63416;0,00274;
0,63420;0,00194;0,63419;0,00137;0,63426;0,00237;0,63415;0,00274;
0,63419;0,00194;0,63418;0,00137;0,63424;0,00237;0,63414;0,00274;
0,63417;0,00194;0,63414;0,00137;0,63422;0,00237;0,63411;0,00274;
0,63414;0,00194;0,63411;0,00137;0,63419;0,00237;0,63408;0,00274;
0,63411;0,00194;0,63407;0,00137;0,63415;0,00237;0,63404;0,00274;
0,63407;0,00194;0,63406;0,00137;0,63413;0,00237;0,63401;0,00274;
0,63405;0,00194;0,63404;0,00137;0,63411;0,00237;0,63399;0,00274;
0,63404;0,00194;0,63402;0,00137;0,63410;0,00237;0,63398;0,00274;
0,63402;0,00194;0,63401;0,00137;0,63408;0,00237;0,63396;0,00274;
0,63400;0,00194;0,63398;0,00137;0,63407;0,00237;0,63394;0,00274;
0,63398;0,00194;0,63397;0,00137;0,63405;0,00237;0,63393;0,00274;
0,63397;0,00194;0,63395;0,00137;0,63403;0,00237;0,63391;0,00274;
0,63395;0,00194;0,63393;0,00137;0,63401;0,00237;0,63389;0,00274;
0,63393;0,00194;0,63393;0,00137;0,63400;0,00237;0,63388;0,00274;
0,63393;0,00194;0,63392;0,00137;0,63400;0,00237;0,63387;0,00274;
0,63392;0,00194;0,63392;0,00137;0,63399;0,00237;0,63386;0,00274;
0,63392;0,00194;0,63390;0,00137;0,63399;0,00237;0,63385;0,00274;
0,63390;0,00194;0,63388;0,00137;0,63397;0,00237;0,63383;0,00274;
0,63388;0,00194;0,63387;0,00137;0,63395;0,00237;0,63381;0,00274;
0,63387;0,00194;0,63386;0,00137;0,63394;0,00237;0,63380;0,00274;
0,63386;0,00194;0,63385;0,00137;0,63393;0,00237;0,63380;0,00274;
0,63385;0,00194;0,63384;0,00137;0,63391;0,00237;0,63379;0,00274;
0,63384;0,00194;0,63385;0,00137;0,63391;0,00237;0,63378;0,00274;
0,63385;0,00194;0,63385;0,00137;0,63391;0,00237;0,63379;0,00274;
0,63385;0,00194;0,63385;0,00137;0,63392;0,00237;0,63380;0,00274;
0,63385;0,00194;0,63386;0,00137;0,63393;0,00237;0,63380;0,00274;
0,63386;0,00194;0,63387;0,00137;0,63394;0,00237;0,63381;0,00274;
0,63387;0,00194;0,63389;0,00137;0,63395;0,00237;0,63383;0,00274;
0,63389;0,00194;0,63390;0,00137;0,63396;0,00237;0,63383;0,00274;
0,63390;0,00194;0,63393;0,00137;0,63398;0,00237;0,63384;0,00274;
0,63393;0,00194;0,63394;0,00137;0,63400;0,00237;0,63386;0,00274;
0,63394;0,00194;0,63396;0,00137;0,63402;0,00237;0,63388;0,00274;
0,63396;0,00194;0,63398;0,00137;0,63404;0,00237;0,63390;0,00274;
0,63398;0,00194;0,63400;0,00137;0,63406;0,00237;0,63392;0,00274;
