Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67661;0,03564;0,67669;0,02520;0,67720;0,04361;0,67614;0,05039;
0,67668;0,03564;0,67673;0,02520;0,67722;0,04361;0,67622;0,05039;
0,67672;0,03564;0,67676;0,02520;0,67725;0,04361;0,67629;0,05039;
0,67674;0,03564;0,67678;0,02520;0,67723;0,04361;0,67634;0,05039;
0,67676;0,03564;0,67682;0,02520;0,67723;0,04361;0,67637;0,05039;
0,67680;0,03564;0,67693;0,02520;0,67734;0,04361;0,67645;0,05039;
0,67692;0,03564;0,67694;0,02520;0,67740;0,04361;0,67640;0,05039;
0,67692;0,03564;0,67694;0,02520;0,67743;0,04361;0,67645;0,05039;
0,67693;0,03564;0,67698;0,02520;0,67748;0,04361;0,67647;0,05039;
0,67697;0,03564;0,67696;0,02520;0,67748;0,04361;0,67649;0,05039;
0,67695;0,03564;0,67683;0,02520;0,67743;0,04361;0,67640;0,05039;
0,67682;0,03564;0,67662;0,02520;0,67728;0,04361;0,67623;0,05039;
0,67661;0,03564;0,67637;0,02520;0,67704;0,04361;0,67598;0,05039;
0,67636;0,03564;0,67620;0,02520;0,67683;0,04361;0,67575;0,05039;
0,67619;0,03564;0,67611;0,02520;0,67672;0,04361;0,67561;0,05039;
0,67610;0,03564;0,67599;0,02520;0,67660;0,04361;0,67553;0,05039;
0,67599;0,03564;0,67593;0,02520;0,67652;0,04361;0,67546;0,05039;
0,67593;0,03564;0,67590;0,02520;0,67644;0,04361;0,67540;0,05039;
0,67589;0,03564;0,67593;0,02520;0,67645;0,04361;0,67536;0,05039;
0,67593;0,03564;0,67596;0,02520;0,67650;0,04361;0,67539;0,05039;
0,67593;0,03564;0,67592;0,02520;0,67645;0,04361;0,67534;0,05039;
0,67590;0,03564;0,67598;0,02520;0,67647;0,04361;0,67536;0,05039;
