Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,67746;0,03564;0,67734;0,02520;0,67799;0,04361;0,67684;0,05039;
0,67734;0,03564;0,67717;0,02520;0,67786;0,04361;0,67666;0,05039;
0,67716;0,03564;0,67697;0,02520;0,67767;0,04361;0,67646;0,05039;
0,67696;0,03564;0,67683;0,02520;0,67746;0,04361;0,67629;0,05039;
0,67682;0,03564;0,67668;0,02520;0,67731;0,04361;0,67614;0,05039;
0,67667;0,03564;0,67653;0,02520;0,67715;0,04361;0,67599;0,05039;
0,67652;0,03564;0,67640;0,02520;0,67701;0,04361;0,67585;0,05039;
0,67639;0,03564;0,67627;0,02520;0,67688;0,04361;0,67574;0,05039;
0,67626;0,03564;0,67614;0,02520;0,67675;0,04361;0,67560;0,05039;
0,67613;0,03564;0,67594;0,02520;0,67657;0,04361;0,67541;0,05039;
0,67593;0,03564;0,67570;0,02520;0,67632;0,04361;0,67518;0,05039;
0,67569;0,03564;0,67552;0,02520;0,67613;0,04361;0,67495;0,05039;
0,67551;0,03564;0,67532;0,02520;0,67594;0,04361;0,67474;0,05039;
0,67531;0,03564;0,67509;0,02520;0,67573;0,04361;0,67451;0,05039;
0,67508;0,03564;0,67493;0,02520;0,67556;0,04361;0,67430;0,05039;
0,67492;0,03564;0,67466;0,02520;0,67532;0,04361;0,67409;0,05039;
0,67465;0,03564;0,67437;0,02520;0,67505;0,04361;0,67379;0,05039;
0,67437;0,03564;0,67408;0,02520;0,67477;0,04361;0,67353;0,05039;
0,67407;0,03564;0,67381;0,02520;0,67446;0,04361;0,67326;0,05039;
0,67380;0,03564;0,67354;0,02520;0,67419;0,04361;0,67300;0,05039;
0,67353;0,03564;0,67328;0,02520;0,67393;0,04361;0,67274;0,05039;
0,67327;0,03564;0,67303;0,02520;0,67367;0,04361;0,67249;0,05039;
