Media Movel
Abertura; Desvio Padrao; Fechamento; Desvio Padrao; Alta; Desvio Padrao; Baixa; Desvio Padrao;
0,68433;0,03564;0,68415;0,02520;0,68480;0,04361;0,68371;0,05039;
0,68414;0,03564;0,68398;0,02520;0,68461;0,04361;0,68353;0,05039;
0,68397;0,03564;0,68386;0,02520;0,68446;0,04361;0,68339;0,05039;
0,68384;0,03564;0,68374;0,02520;0,68433;0,04361;0,68327;0,05039;
0,68373;0,03564;0,68364;0,02520;0,68421;0,04361;0,68316;0,05039;
0,68357;0,03564;0,68352;0,02520;0,68409;0,04361;0,68302;0,05039;
0,68346;0,03564;0,68340;0,02520;0,68398;0,04361;0,68291;0,05039;
0,68335;0,03564;0,68326;0,02520;0,68385;0,04361;0,68279;0,05039;
0,68320;0,03564;0,68309;0,02520;0,68369;0,04361;0,68263;0,05039;
0,68304;0,03564;0,68297;0,02520;0,68356;0,04361;0,68247;0,05039;
0,68292;0,03564;0,68286;0,02520;0,68344;0,04361;0,68237;0,05039;
0,68281;0,03564;0,68275;0,02520;0,68333;0,04361;0,68227;0,05039;
0,68271;0,03564;0,68263;0,02520;0,68320;0,04361;0,68217;0,05039;
0,68259;0,03564;0,68254;0,02520;0,68310;0,04361;0,68207;0,05039;
0,68250;0,03564;0,68250;0,02520;0,68304;0,04361;0,68199;0,05039;
0,68246;0,03564;0,68245;0,02520;0,68299;0,04361;0,68195;0,05039;
0,68241;0,03564;0,68239;0,02520;0,68293;0,04361;0,68189;0,05039;
0,68235;0,03564;0,68233;0,02520;0,68287;0,04361;0,68185;0,05039;
0,68230;0,03564;0,68227;0,02520;0,68281;0,04361;0,68179;0,05039;
0,68224;0,03564;0,68219;0,02520;0,68274;0,04361;0,68172;0,05039;
0,68215;0,03564;0,68211;0,02520;0,68265;0,04361;0,68163;0,05039;
0,68208;0,03564;0,68204;0,02520;0,68257;0,04361;0,68156;0,05039;
0,68201;0,03564;0,68194;0,02520;0,68249;0,04361;0,68147;0,05039;
0,68191;0,03564;0,68185;0,02520;0,68239;0,04361;0,68138;0,05039;
0,68182;0,03564;0,68179;0,02520;0,68231;0,04361;0,68131;0,05039;
0,68177;0,03564;0,68171;0,02520;0,68224;0,04361;0,68123;0,05039;
0,68169;0,03564;0,68162;0,02520;0,68216;0,04361;0,68116;0,05039;
0,68161;0,03564;0,68154;0,02520;0,68206;0,04361;0,68108;0,05039;
0,68152;0,03564;0,68146;0,02520;0,68196;0,04361;0,68101;0,05039;
0,68143;0,03564;0,68137;0,02520;0,68189;0,04361;0,68089;0,05039;
0,68135;0,03564;0,68130;0,02520;0,68180;0,04361;0,68082;0,05039;
0,68128;0,03564;0,68125;0,02520;0,68174;0,04361;0,68076;0,05039;
0,68123;0,03564;0,68123;0,02520;0,68170;0,04361;0,68073;0,05039;
0,68121;0,03564;0,68119;0,02520;0,68166;0,04361;0,68070;0,05039;
0,68118;0,03564;0,68103;0,02520;0,68162;0,04361;0,68053;0,05039;
0,68102;0,03564;0,68091;0,02520;0,68148;0,04361;0,68038;0,05039;
0,68089;0,03564;0,68077;0,02520;0,68134;0,04361;0,68025;0,05039;
0,68076;0,03564;0,68068;0,02520;0,68122;0,04361;0,68014;0,05039;
0,68066;0,03564;0,68058;0,02520;0,68112;0,04361;0,68003;0,05039;
0,68057;0,03564;0,68045;0,02520;0,68101;0,04361;0,67990;0,05039;
0,68044;0,03564;0,68032;0,02520;0,68087;0,04361;0,67976;0,05039;
0,68031;0,03564;0,68019;0,02520;0,68074;0,04361;0,67965;0,05039;
0,68018;0,03564;0,68009;0,02520;0,68064;0,04361;0,67954;0,05039;
0,68007;0,03564;0,67998;0,02520;0,68054;0,04361;0,67943;0,05039;
0,67997;0,03564;0,67990;0,02520;0,68045;0,04361;0,67931;0,05039;
0,67989;0,03564;0,67980;0,02520;0,68036;0,04361;0,67920;0,05039;
0,67979;0,03564;0,67969;0,02520;0,68026;0,04361;0,67909;0,05039;
0,67968;0,03564;0,67958;0,02520;0,68014;0,04361;0,67896;0,05039;
0,67957;0,03564;0,67944;0,02520;0,68002;0,04361;0,67882;0,05039;
0,67944;0,03564;0,67932;0,02520;0,67988;0,04361;0,67868;0,05039;
0,67931;0,03564;0,67923;0,02520;0,67979;0,04361;0,67859;0,05039;
0,67923;0,03564;0,67913;0,02520;0,67969;0,04361;0,67849;0,05039;
0,67913;0,03564;0,67904;0,02520;0,67959;0,04361;0,67841;0,05039;
0,67903;0,03564;0,67896;0,02520;0,67950;0,04361;0,67832;0,05039;
0,67895;0,03564;0,67888;0,02520;0,67942;0,04361;0,67826;0,05039;
0,67887;0,03564;0,67882;0,02520;0,67934;0,04361;0,67819;0,05039;
0,67881;0,03564;0,67875;0,02520;0,67928;0,04361;0,67814;0,05039;
0,67874;0,03564;0,67872;0,02520;0,67925;0,04361;0,67809;0,05039;
0,67871;0,03564;0,67869;0,02520;0,67921;0,04361;0,67807;0,05039;
0,67868;0,03564;0,67867;0,02520;0,67921;0,04361;0,67806;0,05039;
0,67866;0,03564;0,67867;0,02520;0,67920;0,04361;0,67807;0,05039;
0,67867;0,03564;0,67868;0,02520;0,67919;0,04361;0,67809;0,05039;
0,67867;0,03564;0,67865;0,02520;0,67919;0,04361;0,67808;0,05039;
0,67864;0,03564;0,67864;0,02520;0,67917;0,04361;0,67806;0,05039;
0,67864;0,03564;0,67867;0,02520;0,67919;0,04361;0,67807;0,05039;
0,67866;0,03564;0,67871;0,02520;0,67921;0,04361;0,67810;0,05039;
0,67870;0,03564;0,67873;0,02520;0,67924;0,04361;0,67813;0,05039;
0,67872;0,03564;0,67873;0,02520;0,67925;0,04361;0,67816;0,05039;
0,67873;0,03564;0,67878;0,02520;0,67929;0,04361;0,67819;0,05039;
0,67877;0,03564;0,67885;0,02520;0,67937;0,04361;0,67824;0,05039;
0,67885;0,03564;0,67886;0,02520;0,67942;0,04361;0,67826;0,05039;
0,67885;0,03564;0,67887;0,02520;0,67942;0,04361;0,67827;0,05039;
0,67886;0,03564;0,67889;0,02520;0,67944;0,04361;0,67830;0,05039;
0,67888;0,03564;0,67891;0,02520;0,67947;0,04361;0,67834;0,05039;
0,67891;0,03564;0,67895;0,02520;0,67949;0,04361;0,67837;0,05039;
0,67894;0,03564;0,67894;0,02520;0,67950;0,04361;0,67839;0,05039;
0,67894;0,03564;0,67891;0,02520;0,67948;0,04361;0,67838;0,05039;
0,67890;0,03564;0,67887;0,02520;0,67944;0,04361;0,67834;0,05039;
0,67886;0,03564;0,67884;0,02520;0,67940;0,04361;0,67832;0,05039;
0,67882;0,03564;0,67880;0,02520;0,67937;0,04361;0,67827;0,05039;
0,67879;0,03564;0,67875;0,02520;0,67935;0,04361;0,67823;0,05039;
0,67874;0,03564;0,67867;0,02520;0,67929;0,04361;0,67816;0,05039;
0,67866;0,03564;0,67859;0,02520;0,67921;0,04361;0,67809;0,05039;
0,67858;0,03564;0,67851;0,02520;0,67912;0,04361;0,67802;0,05039;
0,67850;0,03564;0,67842;0,02520;0,67902;0,04361;0,67792;0,05039;
0,67841;0,03564;0,67833;0,02520;0,67892;0,04361;0,67784;0,05039;
0,67832;0,03564;0,67827;0,02520;0,67886;0,04361;0,67777;0,05039;
0,67826;0,03564;0,67824;0,02520;0,67883;0,04361;0,67773;0,05039;
0,67823;0,03564;0,67821;0,02520;0,67879;0,04361;0,67770;0,05039;
0,67819;0,03564;0,67819;0,02520;0,67876;0,04361;0,67768;0,05039;
0,67818;0,03564;0,67816;0,02520;0,67873;0,04361;0,67767;0,05039;
0,67815;0,03564;0,67813;0,02520;0,67868;0,04361;0,67764;0,05039;
0,67812;0,03564;0,67818;0,02520;0,67872;0,04361;0,67763;0,05039;
0,67817;0,03564;0,67825;0,02520;0,67877;0,04361;0,67767;0,05039;
0,67824;0,03564;0,67832;0,02520;0,67883;0,04361;0,67771;0,05039;
0,67831;0,03564;0,67836;0,02520;0,67890;0,04361;0,67777;0,05039;
0,67835;0,03564;0,67837;0,02520;0,67892;0,04361;0,67780;0,05039;
0,67837;0,03564;0,67835;0,02520;0,67893;0,04361;0,67779;0,05039;
0,67835;0,03564;0,67831;0,02520;0,67889;0,04361;0,67777;0,05039;
0,67831;0,03564;0,67819;0,02520;0,67884;0,04361;0,67767;0,05039;
0,67819;0,03564;0,67809;0,02520;0,67873;0,04361;0,67756;0,05039;
