<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2022.08.17	11:01:44.965	134.859	134.859			6
2022.08.17	11:01:45.504	134.861	134.861			6
2022.08.17	11:01:45.622	134.862	134.862			6
2022.08.17	11:01:46.034	134.867	134.867			6
2022.08.17	11:01:46.132	134.866	134.866			6
2022.08.17	11:01:46.234	134.867	134.867			6
2022.08.17	11:01:46.448	134.864	134.864			6
2022.08.17	11:01:46.478	134.865	134.865			6
2022.08.17	11:01:46.577	134.863	134.863			6
2022.08.17	11:01:46.671	134.862	134.862			6
2022.08.17	11:01:46.779	134.866	134.866			6
2022.08.17	11:01:46.981	134.864	134.864			6
2022.08.17	11:01:47.085	134.863	134.863			6
2022.08.17	11:01:47.209	134.862	134.862			6
2022.08.17	11:01:47.326	134.863	134.863			6
2022.08.17	11:01:47.619	134.862	134.862			6
2022.08.17	11:01:47.726	134.860	134.860			6
2022.08.17	11:01:47.930	134.861	134.861			6
2022.08.17	11:01:48.061	134.857	134.857			6
2022.08.17	11:01:48.173	134.856	134.856			6
2022.08.17	11:01:48.379	134.854	134.854			6
2022.08.17	11:01:48.480	134.856	134.856			6
2022.08.17	11:01:48.585	134.857	134.857			6
2022.08.17	11:01:48.790	134.856	134.856			6
2022.08.17	11:01:48.911	134.854	134.854			6
2022.08.17	11:01:49.032	134.856	134.856			6
2022.08.17	11:01:49.128	134.854	134.854			6
2022.08.17	11:01:49.225	134.855	134.855			6
2022.08.17	11:01:49.333	134.854	134.854			6
2022.08.17	11:01:49.427	134.855	134.855			6
2022.08.17	11:01:49.760	134.856	134.856			6
2022.08.17	11:01:49.890	134.855	134.855			6
2022.08.17	11:01:50.111	134.854	134.854			6
2022.08.17	11:01:50.206	134.853	134.853			6
2022.08.17	11:01:50.305	134.852	134.852			6
2022.08.17	11:01:50.405	134.853	134.853			6
2022.08.17	11:01:50.506	134.852	134.852			6
2022.08.17	11:01:50.606	134.853	134.853			6
2022.08.17	11:01:50.729	134.852	134.852			6
2022.08.17	11:01:50.834	134.853	134.853			6
2022.08.17	11:01:50.935	134.851	134.851			6
2022.08.17	11:01:51.030	134.850	134.850			6
2022.08.17	11:01:51.138	134.852	134.852			6
2022.08.17	11:01:51.590	134.851	134.851			6
2022.08.17	11:01:51.696	134.852	134.852			6
2022.08.17	11:01:51.989	134.851	134.851			6
2022.08.17	11:01:53.694	134.852	134.852			6
2022.08.17	11:01:53.796	134.851	134.851			6
2022.08.17	11:01:53.896	134.853	134.853			6
2022.08.17	11:01:54.019	134.854	134.854			6
2022.08.17	11:01:54.148	134.857	134.857			6
2022.08.17	11:01:54.249	134.858	134.858			6
2022.08.17	11:01:54.443	134.859	134.859			6
2022.08.17	11:01:54.648	134.858	134.858			6
2022.08.17	11:01:54.874	134.859	134.859			6
2022.08.17	11:01:54.995	134.858	134.858			6
2022.08.17	11:01:55.093	134.859	134.859			6
2022.08.17	11:01:55.401	134.858	134.858			6
2022.08.17	11:01:55.500	134.859	134.859			6
2022.08.17	11:01:55.854	134.860	134.860			6
2022.08.17	11:01:56.058	134.859	134.859			6
2022.08.17	11:01:56.253	134.860	134.860			6
2022.08.17	11:01:56.382	134.859	134.859			6
2022.08.17	11:01:57.116	134.860	134.860			6
2022.08.17	11:01:57.448	134.865	134.865			6
2022.08.17	11:01:57.662	134.867	134.867			6
2022.08.17	11:01:58.064	134.866	134.866			6
2022.08.17	11:01:58.172	134.870	134.870			6
2022.08.17	11:01:58.716	134.869	134.869			6
2022.08.17	11:01:58.816	134.870	134.870			6
2022.08.17	11:01:59.570	134.866	134.866			6
2022.08.17	11:01:59.669	134.865	134.865			6
2022.08.17	11:01:59.877	134.864	134.864			6
2022.08.17	11:02:00.131	134.863	134.863			6
2022.08.17	11:02:00.860	134.864	134.864			6
2022.08.17	11:02:01.084	134.865	134.865			6
2022.08.17	11:02:01.179	134.866	134.866			6
2022.08.17	11:02:02.033	134.870	134.870			6
2022.08.17	11:02:02.559	134.871	134.871			6
2022.08.17	11:02:02.782	134.870	134.870			6
2022.08.17	11:02:02.888	134.869	134.869			6
2022.08.17	11:02:02.988	134.870	134.870			6
2022.08.17	11:02:03.415	134.867	134.867			6
2022.08.17	11:02:03.547	134.866	134.866			6
2022.08.17	11:02:04.390	134.867	134.867			6
2022.08.17	11:02:04.699	134.868	134.868			6
2022.08.17	11:02:04.797	134.869	134.869			6
2022.08.17	11:02:05.258	134.871	134.871			6
2022.08.17	11:02:07.560	134.869	134.869			6
2022.08.17	11:02:07.688	134.870	134.870			6
2022.08.17	11:02:08.011	134.867	134.867			6
2022.08.17	11:02:08.103	134.866	134.866			6
2022.08.17	11:02:08.210	134.869	134.869			6
2022.08.17	11:02:08.313	134.870	134.870			6
2022.08.17	11:02:08.415	134.872	134.872			6
2022.08.17	11:02:09.062	134.871	134.871			6
2022.08.17	11:02:09.260	134.872	134.872			6
2022.08.17	11:02:10.240	134.869	134.869			6
2022.08.17	11:02:10.366	134.870	134.870			6
2022.08.17	11:02:10.460	134.869	134.869			6
2022.08.17	11:02:11.103	134.867	134.867			6
2022.08.17	11:02:11.435	134.866	134.866			6
2022.08.17	11:02:11.527	134.864	134.864			6
2022.08.17	11:02:11.623	134.866	134.866			6
2022.08.17	11:02:11.826	134.867	134.867			6
2022.08.17	11:02:11.948	134.866	134.866			6
2022.08.17	11:02:12.379	134.867	134.867			6
2022.08.17	11:02:12.573	134.866	134.866			6
2022.08.17	11:02:13.159	134.859	134.859			6
2022.08.17	11:02:13.248	134.863	134.863			6
2022.08.17	11:02:13.351	134.862	134.862			6
2022.08.17	11:02:13.457	134.863	134.863			6
2022.08.17	11:02:13.673	134.862	134.862			6
2022.08.17	11:02:13.983	134.863	134.863			6
2022.08.17	11:02:15.143	134.858	134.858			6
2022.08.17	11:02:15.245	134.862	134.862			6
2022.08.17	11:02:15.367	134.863	134.863			6
2022.08.17	11:02:16.095	134.864	134.864			6
2022.08.17	11:02:16.222	134.865	134.865			6
2022.08.17	11:02:16.391	134.867	134.867			6
2022.08.17	11:02:16.749	134.868	134.868			6
2022.08.17	11:02:16.845	134.869	134.869			6
2022.08.17	11:02:16.957	134.870	134.870			6
2022.08.17	11:02:17.081	134.869	134.869			6
2022.08.17	11:02:17.211	134.865	134.865			6
2022.08.17	11:02:17.303	134.866	134.866			6
2022.08.17	11:02:17.409	134.867	134.867			6
2022.08.17	11:02:17.500	134.866	134.866			6
2022.08.17	11:02:17.701	134.867	134.867			6
2022.08.17	11:02:17.932	134.868	134.868			6
2022.08.17	11:02:18.057	134.867	134.867			6
2022.08.17	11:02:18.353	134.868	134.868			6
2022.08.17	11:02:18.915	134.869	134.869			6
2022.08.17	11:02:19.012	134.868	134.868			6
2022.08.17	11:02:19.309	134.869	134.869			6
2022.08.17	11:02:20.276	134.866	134.866			6
2022.08.17	11:02:20.377	134.867	134.867			6
2022.08.17	11:02:20.502	134.865	134.865			6
2022.08.17	11:02:20.718	134.866	134.866			6
2022.08.17	11:02:20.923	134.867	134.867			6
2022.08.17	11:02:21.020	134.866	134.866			6
2022.08.17	11:02:22.822	134.865	134.865			6
2022.08.17	11:02:23.186	134.874	134.874			6
2022.08.17	11:02:23.287	134.868	134.868			6
2022.08.17	11:02:23.386	134.871	134.871			6
2022.08.17	11:02:23.475	134.870	134.870			6
2022.08.17	11:02:23.909	134.867	134.867			6
2022.08.17	11:02:24.129	134.870	134.870			6
2022.08.17	11:02:24.770	134.865	134.865			6
2022.08.17	11:02:24.889	134.866	134.866			6
2022.08.17	11:02:25.189	134.865	134.865			6
2022.08.17	11:02:25.391	134.866	134.866			6
2022.08.17	11:02:25.489	134.865	134.865			6
2022.08.17	11:02:25.730	134.866	134.866			6
2022.08.17	11:02:25.840	134.865	134.865			6
2022.08.17	11:02:26.401	134.866	134.866			6
2022.08.17	11:02:26.462	134.865	134.865			6
2022.08.17	11:02:26.588	134.866	134.866			6
2022.08.17	11:02:26.689	134.865	134.865			6
2022.08.17	11:02:27.321	134.866	134.866			6
2022.08.17	11:02:27.440	134.865	134.865			6
2022.08.17	11:02:27.747	134.869	134.869			6
2022.08.17	11:02:27.852	134.870	134.870			6
2022.08.17	11:02:28.050	134.871	134.871			6
2022.08.17	11:02:28.168	134.872	134.872			6
2022.08.17	11:02:28.296	134.873	134.873			6
2022.08.17	11:02:29.643	134.872	134.872			6
2022.08.17	11:02:29.747	134.873	134.873			6
2022.08.17	11:02:30.728	134.872	134.872			6
2022.08.17	11:02:30.854	134.870	134.870			6
2022.08.17	11:02:31.454	134.867	134.867			6
2022.08.17	11:02:31.583	134.866	134.866			6
2022.08.17	11:02:31.802	134.868	134.868			6
2022.08.17	11:02:32.005	134.869	134.869			6
2022.08.17	11:02:32.307	134.870	134.870			6
2022.08.17	11:02:32.563	134.869	134.869			6
2022.08.17	11:02:33.614	134.870	134.870			6
2022.08.17	11:02:33.916	134.872	134.872			6
2022.08.17	11:02:34.147	134.873	134.873			6
2022.08.17	11:02:34.270	134.872	134.872			6
2022.08.17	11:02:34.361	134.873	134.873			6
2022.08.17	11:02:34.468	134.872	134.872			6
2022.08.17	11:02:34.686	134.870	134.870			6
2022.08.17	11:02:34.875	134.869	134.869			6
2022.08.17	11:02:35.434	134.865	134.865			6
2022.08.17	11:02:35.736	134.864	134.864			6
2022.08.17	11:02:35.858	134.866	134.866			6
2022.08.17	11:02:35.978	134.865	134.865			6
2022.08.17	11:02:36.073	134.866	134.866			6
2022.08.17	11:02:36.174	134.865	134.865			6
2022.08.17	11:02:36.276	134.866	134.866			6
2022.08.17	11:02:36.417	134.865	134.865			6
2022.08.17	11:02:36.835	134.864	134.864			6
2022.08.17	11:02:37.033	134.865	134.865			6
2022.08.17	11:02:37.132	134.864	134.864			6
2022.08.17	11:02:37.683	134.859	134.859			6
2022.08.17	11:02:37.778	134.862	134.862			6
2022.08.17	11:02:37.880	134.861	134.861			6
2022.08.17	11:02:37.978	134.862	134.862			6
2022.08.17	11:02:38.077	134.863	134.863			6
2022.08.17	11:02:38.529	134.864	134.864			6
2022.08.17	11:02:38.624	134.863	134.863			6
2022.08.17	11:02:38.838	134.866	134.866			6
2022.08.17	11:02:39.038	134.865	134.865			6
2022.08.17	11:02:39.139	134.866	134.866			6
2022.08.17	11:02:39.263	134.865	134.865			6
2022.08.17	11:02:39.686	134.864	134.864			6
2022.08.17	11:02:39.782	134.865	134.865			6
2022.08.17	11:02:42.659	134.864	134.864			6
2022.08.17	11:02:42.983	134.865	134.865			6
2022.08.17	11:02:43.193	134.863	134.863			6
2022.08.17	11:02:43.296	134.865	134.865			6
2022.08.17	11:02:43.401	134.864	134.864			6
2022.08.17	11:02:43.519	134.862	134.862			6
2022.08.17	11:02:43.640	134.863	134.863			6
2022.08.17	11:02:44.367	134.864	134.864			6
2022.08.17	11:02:44.588	134.865	134.865			6
2022.08.17	11:02:45.000	134.866	134.866			6
2022.08.17	11:02:45.219	134.867	134.867			6
2022.08.17	11:02:45.344	134.866	134.866			6
2022.08.17	11:02:46.089	134.867	134.867			6
2022.08.17	11:02:46.096	134.868	134.868			6
2022.08.17	11:02:46.193	134.867	134.867			6
2022.08.17	11:02:48.100	134.868	134.868			6
2022.08.17	11:02:48.199	134.866	134.866			6
2022.08.17	11:02:48.401	134.867	134.867			6
2022.08.17	11:02:49.373	134.869	134.869			6
2022.08.17	11:02:49.491	134.871	134.871			6
2022.08.17	11:02:49.706	134.873	134.873			6
2022.08.17	11:02:49.821	134.874	134.874			6
2022.08.17	11:02:50.016	134.873	134.873			6
2022.08.17	11:02:50.213	134.874	134.874			6
2022.08.17	11:02:50.463	134.873	134.873			6
2022.08.17	11:02:50.556	134.874	134.874			6
2022.08.17	11:02:50.659	134.873	134.873			6
2022.08.17	11:02:50.760	134.874	134.874			6
2022.08.17	11:02:51.062	134.875	134.875			6
2022.08.17	11:02:51.211	134.873	134.873			6
2022.08.17	11:02:51.319	134.874	134.874			6
2022.08.17	11:02:51.422	134.873	134.873			6
2022.08.17	11:02:52.377	134.874	134.874			6
2022.08.17	11:02:52.784	134.875	134.875			6
2022.08.17	11:02:53.523	134.874	134.874			6
2022.08.17	11:02:53.631	134.875	134.875			6
2022.08.17	11:02:54.083	134.874	134.874			6
2022.08.17	11:02:54.185	134.875	134.875			6
2022.08.17	11:02:54.286	134.874	134.874			6
2022.08.17	11:02:54.625	134.875	134.875			6
2022.08.17	11:02:54.836	134.874	134.874			6
2022.08.17	11:02:54.934	134.875	134.875			6
2022.08.17	11:02:55.044	134.878	134.878			6
2022.08.17	11:02:55.138	134.880	134.880			6
2022.08.17	11:02:56.539	134.881	134.881			6
2022.08.17	11:02:56.643	134.883	134.883			6
2022.08.17	11:02:56.738	134.885	134.885			6
2022.08.17	11:02:56.955	134.882	134.882			6
2022.08.17	11:02:57.064	134.884	134.884			6
2022.08.17	11:02:57.174	134.885	134.885			6
2022.08.17	11:02:58.250	134.887	134.887			6
2022.08.17	11:02:59.001	134.886	134.886			6
2022.08.17	11:02:59.323	134.887	134.887			6
2022.08.17	11:02:59.531	134.886	134.886			6
2022.08.17	11:02:59.625	134.887	134.887			6
2022.08.17	11:03:00.157	134.888	134.888			6
2022.08.17	11:03:00.363	134.887	134.887			6
2022.08.17	11:03:01.009	134.888	134.888			6
2022.08.17	11:03:01.315	134.887	134.887			6
2022.08.17	11:03:03.041	134.886	134.886			6
2022.08.17	11:03:03.154	134.885	134.885			6
2022.08.17	11:03:03.662	134.884	134.884			6
2022.08.17	11:03:03.772	134.886	134.886			6
2022.08.17	11:03:03.879	134.887	134.887			6
2022.08.17	11:03:04.117	134.886	134.886			6
2022.08.17	11:03:04.218	134.887	134.887			6
2022.08.17	11:03:04.522	134.886	134.886			6
2022.08.17	11:03:04.864	134.887	134.887			6
2022.08.17	11:03:09.245	134.885	134.885			6
2022.08.17	11:03:09.362	134.886	134.886			6
2022.08.17	11:03:09.571	134.887	134.887			6
2022.08.17	11:03:09.767	134.886	134.886			6
2022.08.17	11:03:09.969	134.887	134.887			6
2022.08.17	11:03:11.553	134.886	134.886			6
2022.08.17	11:03:11.681	134.885	134.885			6
2022.08.17	11:03:11.999	134.886	134.886			6
2022.08.17	11:03:12.102	134.885	134.885			6
2022.08.17	11:03:12.208	134.884	134.884			6
2022.08.17	11:03:12.534	134.883	134.883			6
2022.08.17	11:03:12.754	134.884	134.884			6
2022.08.17	11:03:12.963	134.876	134.876			6
2022.08.17	11:03:13.167	134.874	134.874			6
2022.08.17	11:03:13.271	134.873	134.873			6
2022.08.17	11:03:13.392	134.874	134.874			6
2022.08.17	11:03:14.472	134.875	134.875			6
2022.08.17	11:03:14.666	134.874	134.874			6
2022.08.17	11:03:14.970	134.873	134.873			6
2022.08.17	11:03:15.318	134.874	134.874			6
2022.08.17	11:03:15.425	134.873	134.873			6
2022.08.17	11:03:15.521	134.874	134.874			6
2022.08.17	11:03:15.824	134.873	134.873			6
2022.08.17	11:03:16.273	134.875	134.875			6
2022.08.17	11:03:17.777	134.876	134.876			6
2022.08.17	11:03:17.877	134.874	134.874			6
2022.08.17	11:03:17.983	134.876	134.876			6
2022.08.17	11:03:18.085	134.875	134.875			6
2022.08.17	11:03:18.187	134.874	134.874			6
2022.08.17	11:03:18.285	134.875	134.875			6
2022.08.17	11:03:18.388	134.874	134.874			6
2022.08.17	11:03:18.510	134.875	134.875			6
2022.08.17	11:03:18.634	134.874	134.874			6
2022.08.17	11:03:18.736	134.875	134.875			6
2022.08.17	11:03:19.132	134.874	134.874			6
2022.08.17	11:03:19.242	134.875	134.875			6
2022.08.17	11:03:19.373	134.874	134.874			6
2022.08.17	11:03:21.067	134.873	134.873			6
2022.08.17	11:03:21.405	134.872	134.872			6
2022.08.17	11:03:21.492	134.873	134.873			6
2022.08.17	11:03:21.596	134.872	134.872			6
2022.08.17	11:03:21.925	134.869	134.869			6
2022.08.17	11:03:22.047	134.868	134.868			6
2022.08.17	11:03:22.561	134.869	134.869			6
2022.08.17	11:03:22.658	134.868	134.868			6
2022.08.17	11:03:23.640	134.869	134.869			6
2022.08.17	11:03:24.369	134.868	134.868			6
2022.08.17	11:03:24.712	134.869	134.869			6
2022.08.17	11:03:25.469	134.868	134.868			6
2022.08.17	11:03:26.421	134.869	134.869			6
2022.08.17	11:03:26.925	134.870	134.870			6
2022.08.17	11:03:27.054	134.869	134.869			6
2022.08.17	11:03:27.273	134.870	134.870			6
2022.08.17	11:03:27.490	134.872	134.872			6
2022.08.17	11:03:27.680	134.873	134.873			6
2022.08.17	11:03:27.793	134.874	134.874			6
2022.08.17	11:03:27.910	134.875	134.875			6
2022.08.17	11:03:28.137	134.874	134.874			6
2022.08.17	11:03:28.331	134.875	134.875			6
2022.08.17	11:03:28.437	134.874	134.874			6
2022.08.17	11:03:30.352	134.875	134.875			6
2022.08.17	11:03:30.692	134.874	134.874			6
2022.08.17	11:03:30.791	134.875	134.875			6
2022.08.17	11:03:31.000	134.874	134.874			6
2022.08.17	11:03:31.098	134.875	134.875			6
2022.08.17	11:03:31.208	134.873	134.873			6
2022.08.17	11:03:31.338	134.875	134.875			6
2022.08.17	11:03:31.453	134.873	134.873			6
2022.08.17	11:03:31.551	134.875	134.875			6
2022.08.17	11:03:31.648	134.873	134.873			6
2022.08.17	11:03:31.745	134.875	134.875			6
2022.08.17	11:03:31.842	134.874	134.874			6
2022.08.17	11:03:32.053	134.875	134.875			6
2022.08.17	11:03:32.172	134.874	134.874			6
2022.08.17	11:03:32.504	134.873	134.873			6
2022.08.17	11:03:32.595	134.875	134.875			6
2022.08.17	11:03:32.696	134.874	134.874			6
2022.08.17	11:03:32.901	134.873	134.873			6
2022.08.17	11:03:33.028	134.874	134.874			6
2022.08.17	11:03:33.154	134.872	134.872			6
2022.08.17	11:03:33.352	134.871	134.871			6
2022.08.17	11:03:33.450	134.872	134.872			6
2022.08.17	11:03:33.559	134.873	134.873			6
2022.08.17	11:03:33.877	134.872	134.872			6
2022.08.17	11:03:34.012	134.871	134.871			6
2022.08.17	11:03:34.104	134.872	134.872			6
2022.08.17	11:03:34.204	134.871	134.871			6
2022.08.17	11:03:34.523	134.872	134.872			6
2022.08.17	11:03:34.618	134.874	134.874			6
2022.08.17	11:03:34.958	134.875	134.875			6
2022.08.17	11:03:35.061	134.873	134.873			6
2022.08.17	11:03:35.168	134.874	134.874			6
2022.08.17	11:03:35.377	134.873	134.873			6
2022.08.17	11:03:36.022	134.874	134.874			6
2022.08.17	11:03:36.446	134.875	134.875			6
2022.08.17	11:03:37.175	134.874	134.874			6
2022.08.17	11:03:37.723	134.872	134.872			6
2022.08.17	11:03:37.825	134.871	134.871			6
2022.08.17	11:03:37.933	134.870	134.870			6
2022.08.17	11:03:38.038	134.871	134.871			6
2022.08.17	11:03:38.285	134.872	134.872			6
2022.08.17	11:03:38.380	134.873	134.873			6
2022.08.17	11:03:38.485	134.872	134.872			6
2022.08.17	11:03:39.229	134.871	134.871			6
2022.08.17	11:03:39.331	134.873	134.873			6
2022.08.17	11:03:39.633	134.874	134.874			6
2022.08.17	11:03:39.999	134.875	134.875			6
2022.08.17	11:03:40.083	134.874	134.874			6
2022.08.17	11:03:40.182	134.875	134.875			6
2022.08.17	11:03:40.283	134.874	134.874			6
2022.08.17	11:03:40.384	134.875	134.875			6
2022.08.17	11:03:40.711	134.874	134.874			6
2022.08.17	11:03:40.835	134.875	134.875			6
2022.08.17	11:03:40.931	134.874	134.874			6
2022.08.17	11:03:41.046	134.875	134.875			6
2022.08.17	11:03:41.147	134.874	134.874			6
2022.08.17	11:03:41.239	134.875	134.875			6
2022.08.17	11:03:41.447	134.874	134.874			6
2022.08.17	11:03:41.696	134.875	134.875			6
2022.08.17	11:03:41.793	134.874	134.874			6
2022.08.17	11:03:41.889	134.875	134.875			6
2022.08.17	11:03:41.999	134.874	134.874			6
2022.08.17	11:03:42.101	134.875	134.875			6
2022.08.17	11:03:42.195	134.874	134.874			6
2022.08.17	11:03:42.297	134.873	134.873			6
2022.08.17	11:03:42.431	134.874	134.874			6
2022.08.17	11:03:42.544	134.873	134.873			6
2022.08.17	11:03:42.651	134.875	134.875			6
2022.08.17	11:03:42.754	134.873	134.873			6
2022.08.17	11:03:42.851	134.874	134.874			6
2022.08.17	11:03:42.949	134.873	134.873			6
2022.08.17	11:03:43.045	134.872	134.872			6
2022.08.17	11:03:44.008	134.874	134.874			6
2022.08.17	11:03:44.129	134.875	134.875			6
2022.08.17	11:03:45.102	134.873	134.873			6
2022.08.17	11:03:45.197	134.875	134.875			6
2022.08.17	11:03:45.600	134.874	134.874			6
2022.08.17	11:03:45.699	134.875	134.875			6
2022.08.17	11:03:46.052	134.874	134.874			6
2022.08.17	11:03:46.247	134.875	134.875			6
2022.08.17	11:03:47.010	134.873	134.873			6
2022.08.17	11:03:47.121	134.871	134.871			6
2022.08.17	11:03:47.211	134.870	134.870			6
2022.08.17	11:03:47.306	134.869	134.869			6
2022.08.17	11:03:47.531	134.870	134.870			6
2022.08.17	11:03:47.759	134.871	134.871			6
2022.08.17	11:03:47.861	134.873	134.873			6
2022.08.17	11:03:47.960	134.874	134.874			6
2022.08.17	11:03:48.056	134.875	134.875			6
2022.08.17	11:03:48.381	134.876	134.876			6
2022.08.17	11:03:48.508	134.875	134.875			6
2022.08.17	11:03:48.702	134.874	134.874			6
2022.08.17	11:03:48.800	134.873	134.873			6
2022.08.17	11:03:49.857	134.875	134.875			6
2022.08.17	11:03:50.301	134.874	134.874			6
2022.08.17	11:03:50.410	134.875	134.875			6
2022.08.17	11:03:51.354	134.876	134.876			6
2022.08.17	11:03:52.006	134.875	134.875			6
2022.08.17	11:03:53.826	134.876	134.876			6
2022.08.17	11:03:53.931	134.879	134.879			6
2022.08.17	11:03:54.027	134.880	134.880			6
2022.08.17	11:03:55.525	134.878	134.878			6
2022.08.17	11:03:55.729	134.880	134.880			6
2022.08.17	11:03:56.792	134.878	134.878			6
2022.08.17	11:03:57.038	134.879	134.879			6
2022.08.17	11:03:57.139	134.875	134.875			6
2022.08.17	11:03:57.242	134.876	134.876			6
2022.08.17	11:03:57.338	134.875	134.875			6
2022.08.17	11:03:57.439	134.879	134.879			6
2022.08.17	11:03:57.636	134.880	134.880			6
2022.08.17	11:03:58.095	134.881	134.881			6
2022.08.17	11:03:58.200	134.882	134.882			6
2022.08.17	11:03:58.292	134.881	134.881			6
2022.08.17	11:03:58.497	134.882	134.882			6
2022.08.17	11:03:58.841	134.881	134.881			6
2022.08.17	11:03:59.349	134.880	134.880			6
2022.08.17	11:03:59.473	134.879	134.879			6
2022.08.17	11:03:59.702	134.878	134.878			6
2022.08.17	11:04:00.108	134.878				2
2022.08.17	11:04:00.550	134.879	134.879			6
2022.08.17	11:04:00.646	134.878	134.878			6
2022.08.17	11:04:00.748	134.879	134.879			6
2022.08.17	11:04:00.958	134.875	134.875			6
2022.08.17	11:04:01.300	134.876	134.876			6
2022.08.17	11:04:01.391	134.875	134.875			6
2022.08.17	11:04:01.612	134.874	134.874			6
2022.08.17	11:04:01.808	134.875	134.875			6
2022.08.17	11:04:01.910	134.874	134.874			6
2022.08.17	11:04:02.156	134.875	134.875			6
2022.08.17	11:04:02.252	134.874	134.874			6
2022.08.17	11:04:03.311	134.875	134.875			6
2022.08.17	11:04:03.415	134.871	134.871			6
2022.08.17	11:04:03.512	134.870	134.870			6
2022.08.17	11:04:04.166	134.871	134.871			6
2022.08.17	11:04:04.359	134.872	134.872			6
2022.08.17	11:04:05.329	134.875	134.875			6
2022.08.17	11:04:05.448	134.874	134.874			6
